海綿状血管腫,D180,海綿状血管腫
脊髄損傷,T093,脊髄損傷
反復性うつ病,F339,反復性うつ病
急性リンパ性白血病,C910,急性リンパ性白血病
聴神経腫瘍,D433,聴神経腫瘍
急性腹症,R100,急性腹症
双極性感情障害,F319,双極性感情障害
裂傷,T141,裂傷
熱中症,T678,熱中症
痙性対麻痺,G821,痙性対麻痺
躁状態,F309,躁状態
鼻閉感,R448,鼻閉感
脳挫傷,S062,脳挫傷
副甲状腺機能亢進症,E213,副甲状腺機能亢進症
下部消化管出血,K922,下部消化管出血
歯周炎,K053,歯周炎
気管軟化症,J398,気管軟化症
不良肉芽,L929,不良肉芽
十二指腸潰瘍瘢痕,K269,十二指腸潰瘍瘢痕
妊娠糖尿病,O244,妊娠糖尿病
結節性硬化症,Q851,結節性硬化症
薬剤性腎障害,N142,薬剤性腎障害
拘束性換気障害,R942,拘束性換気障害
好酸球性肺炎,J82,好酸球性肺炎
アミロイドーシス,E859,アミロイドーシス
知覚障害,R208,知覚障害
飛蚊症,H438,飛蚊症
劇症肝炎,B199,劇症肝炎
腎疾患,N289,腎疾患
汎下垂体機能低下症,E230,汎下垂体機能低下症
化膿性脊椎炎,M4659,化膿性脊椎炎
甲状腺濾胞癌,C73,甲状腺濾胞癌
慢性中耳炎,H669,慢性中耳炎
慢性骨髄性白血病,C921,慢性骨髄性白血病
真珠腫,H71,真珠腫
薬剤性間質性肺炎,J704,薬剤性間質性肺炎
後頭部痛,R51,後頭部痛
アルコール性慢性膵炎,K860,アルコール性慢性膵炎
突然死,R960,突然死
ニューモシスチス肺炎,B59,ニューモシスチス肺炎
尿道痛,R398,尿道痛
肋間神経痛,G580,肋間神経痛
強膜炎,H150,強膜炎
側頭葉てんかん,G402,側頭葉てんかん
腱鞘炎,M6599,腱鞘炎
心膜炎,I319,心膜炎
脱力発作,G474,脱力発作
リンパ管腫,D181,リンパ管腫
口腔粘膜炎,K121,口腔粘膜炎
病的骨折,M8449,病的骨折
窒息,R090,窒息
めまい発作,R42,めまい発作
胸背部痛,M5485,胸背部痛
腫瘍崩壊症候群,E888,腫瘍崩壊症候群
大動脈炎症候群,M314,大動脈炎症候群
声帯ポリープ,J381,声帯ポリープ
蛋白漏出性胃腸症,K904,蛋白漏出性胃腸症
不妊症,-1,不妊症
高血圧性腎硬化症,I129,高血圧性腎硬化症
代謝性アルカローシス,E873,代謝性アルカローシス
異型狭心症,I201,異型狭心症
急性白血病,C950,急性白血病
脳幹梗塞,I635,脳幹梗塞
家族性高コレステロール血症,E780,家族性高コレステロール血症
食道胃接合部癌,C158,食道胃接合部癌
一過性脳虚血発作,G459,一過性脳虚血発作
マイコプラズマ肺炎,J157,マイコプラズマ肺炎
手湿疹,L309,手湿疹
日本脳炎,A830,日本脳炎
異常行動,R462,異常行動
強直性脊椎炎,M45-9,強直性脊椎炎
易刺激性,R454,易刺激性
下肢閉塞性動脈硬化症,I702,下肢閉塞性動脈硬化症
歯肉炎,K051,歯肉炎
心臓弁膜症,I38,心臓弁膜症
洞停止,I455,洞停止
乳腺炎,N61,乳腺炎
転移性肺腫瘍,C780,転移性肺腫瘍
ＩｇＡ腎症,N028,ＩｇＡ腎症
妄想型統合失調症,F200,妄想型統合失調症
後腹膜腫瘍,D483,後腹膜腫瘍
多臓器不全,R688,多臓器不全
毛包炎,L739,毛包炎
便潜血,R195,便潜血
直腸潰瘍,K626,直腸潰瘍
ミトコンドリア病,E888,ミトコンドリア病
口呼吸,R065,口呼吸
大腿骨骨折,S7290,大腿骨骨折
粘血便,K921,粘血便
無症候性細菌尿,N390,無症候性細菌尿
肺化膿症,J852,肺化膿症
急性呼吸不全,J960,急性呼吸不全
粉瘤,L720,粉瘤
十二指腸癌,C170,十二指腸癌
外痔核,I845,外痔核
姿勢異常,R293,姿勢異常
潰瘍瘢痕,L905,潰瘍瘢痕
急性冠症候群,I249,急性冠症候群
結膜充血,H114,結膜充血
肝疾患,K769,肝疾患
胆道閉鎖症,Q442,胆道閉鎖症
閉所恐怖症,F402,閉所恐怖症
神経障害性疼痛,G98,神経障害性疼痛
脊髄炎,G049,脊髄炎
卵管癌,C570,卵管癌
言語障害,F809,言語障害
めまい症,R42,めまい症
椎間板炎,M4649,椎間板炎
感音難聴,H905,感音難聴
硬膜外血腫,S064,硬膜外血腫
小脳出血,I614,小脳出血
ベーチェット病,M352,ベーチェット病
小腸出血,K922,小腸出血
逆行性胆管炎,K830,逆行性胆管炎
外傷性くも膜下出血,S066,外傷性くも膜下出血
膵管拡張,K868,膵管拡張
全身痛,R529,全身痛
乳頭腫,D369,乳頭腫
妄想性障害,F220,妄想性障害
高ビリルビン血症,R798,高ビリルビン血症
腹圧性尿失禁,N393,腹圧性尿失禁
顎変形症,K079,顎変形症
排便障害,R198,排便障害
鎖骨骨折,S4200,鎖骨骨折
副甲状腺機能低下症,E209,副甲状腺機能低下症
便通異常,K590,便通異常
残胃癌,C169,残胃癌
肛門管癌,C211,肛門管癌
爪囲炎,L030,爪囲炎
重症急性膵炎,K85,重症急性膵炎
気管支喘息発作,J46,気管支喘息発作
特発性血小板減少性紫斑病,D693,特発性血小板減少性紫斑病
紅潮,R232,紅潮
片麻痺,G819,片麻痺
頭部血管肉腫,C490,頭部血管肉腫
Ｂ型慢性肝炎,B181,Ｂ型慢性肝炎
失行,R482,失行
白斑,L80,白斑
結腸癌,C189,結腸癌
胸腰椎圧迫骨折,T0210,胸腰椎圧迫骨折
眼瞼下垂症,H024,眼瞼下垂症
血管肉腫,C499,血管肉腫
肺腫瘍,D381,肺腫瘍
血栓塞栓症,I749,血栓塞栓症
夜間多尿,R35,夜間多尿
裂創,T141,裂創
肉腫,C499,肉腫
白衣高血圧,R030,白衣高血圧
顕微鏡的血尿,R31,顕微鏡的血尿
掌蹠膿疱症,L403,掌蹠膿疱症
外陰癌,C519,外陰癌
咽頭癌,C140,咽頭癌
クッシング症候群,E249,クッシング症候群
基底細胞癌,C449,基底細胞癌
耳下腺腫瘍,D370,耳下腺腫瘍
冠動脈石灰化,I251,冠動脈石灰化
腓骨神経麻痺,G573,腓骨神経麻痺
下肢冷感,R208,下肢冷感
金属アレルギー,T784,金属アレルギー
肺膿瘍,J852,肺膿瘍
精神障害,F99,精神障害
ステロイド性骨粗鬆症,M8149,ステロイド性骨粗鬆症
非定型肺炎,J189,非定型肺炎
甲状腺疾患,E079,甲状腺疾患
統合失調感情障害,F259,統合失調感情障害
ドライブライン感染,T827,ドライブライン感染
殿部痛,M5456,殿部痛
肺扁平上皮癌,C349,肺扁平上皮癌
皮膚異常,Q829,皮膚異常
前縦隔腫瘍,D383,前縦隔腫瘍
右脚ブロック,I451,右脚ブロック
平滑筋腫,D219,平滑筋腫
心原性脳塞栓症,I634,心原性脳塞栓症
顕微鏡的多発血管炎,M300,顕微鏡的多発血管炎
十二指腸乳頭部癌,C241,十二指腸乳頭部癌
胆汁瘻,K833,胆汁瘻
腎腫瘍,D410,腎腫瘍
臍ヘルニア,K429,臍ヘルニア
真菌症,B49,真菌症
重症感染症,B99,重症感染症
顎関節症,K076,顎関節症
歯肉出血,K068,歯肉出血
進行性核上性麻痺,G231,進行性核上性麻痺
口腔底癌,C049,口腔底癌
円形脱毛症,L639,円形脱毛症
脳膿瘍,G060,脳膿瘍
横隔膜ヘルニア,K449,横隔膜ヘルニア
呼吸性アルカローシス,E873,呼吸性アルカローシス
脊椎圧迫骨折,T08-0,脊椎圧迫骨折
低カルシウム血症,E835,低カルシウム血症
神経損傷,T144,神経損傷
小細胞肺癌,C349,小細胞肺癌
頭部打撲,S000,頭部打撲
低リン血症,E833,低リン血症
骨棘,M2579,骨棘
神経性食欲不振症,F500,神経性食欲不振症
羽ばたき振戦,R278,羽ばたき振戦
有棘細胞癌,C449,有棘細胞癌
肥厚性瘢痕,L910,肥厚性瘢痕
転移性肝腫瘍,C787,転移性肝腫瘍
結節性痒疹,L281,結節性痒疹
虹彩炎,H209,虹彩炎
軽度認知障害,F067,軽度認知障害
本態性血小板血症,D473,本態性血小板血症
低補体血症,R768,低補体血症
脊髄腫瘍,D434,脊髄腫瘍
左心不全,I501,左心不全
上肢浮腫,R600,上肢浮腫
痙攣重積発作,R568,痙攣重積発作
化膿性関節炎,M0099,化膿性関節炎
パーキンソン症候群,G20,パーキンソン症候群
眼内炎,H440,眼内炎
脳室内出血,I615,脳室内出血
滲出性胸水,J90,滲出性胸水
門脈圧亢進症,K766,門脈圧亢進症
屈曲拘縮,M2459,屈曲拘縮
脾動脈瘤,I728,脾動脈瘤
直腸ポリープ,K621,直腸ポリープ
ジスキネジア,G249,ジスキネジア
高安動脈炎,M314,高安動脈炎
黄斑円孔,H353,黄斑円孔
白質脳症,G934,白質脳症
骨腫瘍,D480,骨腫瘍
下肢静脈血栓症,I802,下肢静脈血栓症
精巣上体炎,N459,精巣上体炎
聴覚過敏,H932,聴覚過敏
転移性腫瘍,C80,転移性腫瘍
三尖弁閉鎖不全症,I071,三尖弁閉鎖不全症
胆汁うっ滞,K831,胆汁うっ滞
先天性胆道拡張症,Q444,先天性胆道拡張症
粘膜下腫瘍,D379,粘膜下腫瘍
癌性胸水,C782,癌性胸水
小刻み歩行,R262,小刻み歩行
虚脱,R55,虚脱
汗疹,L743,汗疹
副腎腺腫,D350,副腎腺腫
変形性脊椎症,M4799,変形性脊椎症
挫創,T141,挫創
恥骨骨折,S3250,恥骨骨折
軽度難聴,H919,軽度難聴
腟癌,C52,腟癌
アルツハイマー病,G309,アルツハイマー病
横紋筋融解,M6289,横紋筋融解
環状紅斑,L532,環状紅斑
尋常性疣贅,B07,尋常性疣贅
アスピリン喘息,J451,アスピリン喘息
ループスアンチコアグラント,D688,ループスアンチコアグラント
末梢循環障害,I739,末梢循環障害
出血性脳梗塞,I638,出血性脳梗塞
転移性肺癌,C780,転移性肺癌
顔面腫脹,R220,顔面腫脹
体質性黄疸,E806,体質性黄疸
細菌感染症,A499,細菌感染症
脊髄梗塞,G951,脊髄梗塞
胸膜癒着,J948,胸膜癒着
感染性胃腸炎,A09,感染性胃腸炎
腸回転異常,Q433a,腸回転異常
側腹部痛,R104,側腹部痛
徐脈性心房細動,I48,徐脈性心房細動
視神経炎,H46,視神経炎
肩関節周囲炎,M750,肩関節周囲炎
ウイルス感染症,B349,ウイルス感染症
好酸球性筋膜炎,M354,好酸球性筋膜炎
ピリピリ感,R202,ピリピリ感
脊髄髄膜瘤,Q059,脊髄髄膜瘤
不育症,R628,不育症
限局性前立腺癌,C61,限局性前立腺癌
浸潤性乳管癌,C509,浸潤性乳管癌
慢性扁桃炎,J350,慢性扁桃炎
胸腹部大動脈瘤,I716,胸腹部大動脈瘤
膵頭部腫瘤,K868,膵頭部腫瘤
肝梗塞,K763,肝梗塞
体重減少,R634,体重減少
心房頻拍,I471,心房頻拍
急性脳症,G934,急性脳症
解離性大動脈瘤,I710,解離性大動脈瘤
転移性骨腫瘍,C795,転移性骨腫瘍
呼吸促迫,R060,呼吸促迫
十二指腸炎,K298,十二指腸炎
高アンモニア血症,E722,高アンモニア血症
膵管癒合不全,Q453,膵管癒合不全
無尿,R34,無尿
転換性障害,F449,転換性障害
尿管狭窄,N135,尿管狭窄
大動脈縮窄症,Q251,大動脈縮窄症
口蓋裂,Q359,口蓋裂
大動脈炎,I776,大動脈炎
髄膜瘤,Q059,髄膜瘤
真珠腫性中耳炎,H71,真珠腫性中耳炎
縦隔腫瘍,D383,縦隔腫瘍
拒絶反応,T869,拒絶反応
結膜下出血,H113,結膜下出血
共同偏視,H518,共同偏視
絨毛性疾患,O019,絨毛性疾患
頭蓋骨骨折,S0290,頭蓋骨骨折
発達遅滞,R620,発達遅滞
胸部食道癌,C151,胸部食道癌
高血圧性心不全,I110,高血圧性心不全
鼓膜穿孔,H729,鼓膜穿孔
後腹膜線維症,N135,後腹膜線維症
メタボリックシンドローム,E889,メタボリックシンドローム
膀胱瘤,N811,膀胱瘤
非持続性心室頻拍,I472,非持続性心室頻拍
筋萎縮性側索硬化症,G122,筋萎縮性側索硬化症
亜急性甲状腺炎,E061,亜急性甲状腺炎
頻脈性心房細動,I48,頻脈性心房細動
尿道損傷,S373,尿道損傷
肝芽腫,C222,肝芽腫
膵腫瘤,K868,膵腫瘤
伝音難聴,H902,伝音難聴
尿管癌,C66,尿管癌
上皮内癌,D099,上皮内癌
異所性妊娠,O009,異所性妊娠
良性発作性頭位めまい症,H811,良性発作性頭位めまい症
胸椎転移,C795,胸椎転移
放射線皮膚炎,L589,放射線皮膚炎
小腸狭窄,K566,小腸狭窄
Ａ型肝炎,B159,Ａ型肝炎
新生児仮死,P219,新生児仮死
両側鼡径ヘルニア,K402,両側鼡径ヘルニア
皮膚癌,C449,皮膚癌
過換気症候群,F453,過換気症候群
関節症,M1999,関節症
食道潰瘍,K221,食道潰瘍
分娩停止,O669,分娩停止
直腸腫瘍,D375,直腸腫瘍
脂肪織炎,M7939,脂肪織炎
膝関節症,M179,膝関節症
アルコール性肝炎,K701,アルコール性肝炎
体力低下,R53,体力低下
腎盂癌,C65,腎盂癌
変形性頚椎症,M4782,変形性頚椎症
急性肺炎,J189,急性肺炎
粘液便,R195,粘液便
肋骨転移,C795,肋骨転移
視力低下,H547,視力低下
ホジキンリンパ腫,C819,ホジキンリンパ腫
近視,H521,近視
水疱性角膜症,H181,水疱性角膜症
癒着胎盤,O720,癒着胎盤
再発性多発軟骨炎,M9410,再発性多発軟骨炎
異常呼吸,R068,異常呼吸
耳管開放症,H690,耳管開放症
頚髄損傷,S141,頚髄損傷
強直性痙攣,R568,強直性痙攣
胸部中部食道癌,C151,胸部中部食道癌
神経調節性失神,G908,神経調節性失神
脳梗塞後遺症,I693,脳梗塞後遺症
高度房室ブロック,I441,高度房室ブロック
軟骨無形成症,Q774,軟骨無形成症
膵腫大,R933,膵腫大
喉頭腫瘍,D380,喉頭腫瘍
閃輝暗点,H531,閃輝暗点
高度難聴,H919,高度難聴
単純性血管腫,Q825,単純性血管腫
起坐呼吸,R060,起坐呼吸
子宮肉腫,C542,子宮肉腫
直腸炎,K628,直腸炎
頚部腫瘤,R221,頚部腫瘤
慢性血栓塞栓性肺高血圧症,I272,慢性血栓塞栓性肺高血圧症
膵頭部腫瘍,D377,膵頭部腫瘍
高ＬＤＬ血症,E780,高ＬＤＬ血症
心尖部肥大型心筋症,I422,心尖部肥大型心筋症
腸上皮化生,K296,腸上皮化生
開放骨折,T1421,開放骨折
化膿性椎間板炎,M4639,化膿性椎間板炎
半月板損傷,S832,半月板損傷
骨肉腫,C419,骨肉腫
色素斑,L818,色素斑
視神経脊髄炎,G360,視神経脊髄炎
腎盂拡張,N133,腎盂拡張
全般性不安障害,F411,全般性不安障害
手指腫脹,R223,手指腫脹
Ｓ状結腸穿孔,K631,Ｓ状結腸穿孔
腰椎すべり症,M4316,腰椎すべり症
慢性膿胸,J869,慢性膿胸
混合性換気障害,R942,混合性換気障害
無顆粒球症,D70,無顆粒球症
ステロイド精神病,F195,ステロイド精神病
Ｓ状結腸ポリープ,K635,Ｓ状結腸ポリープ
尋常性天疱瘡,L100,尋常性天疱瘡
皮下硬結,R234,皮下硬結
先天性股関節脱臼,Q652,先天性股関節脱臼
アナフィラキシーショック,T782,アナフィラキシーショック
癌性腹水,C786,癌性腹水
部分無気肺,J981,部分無気肺
皮脂欠乏症,L853,皮脂欠乏症
膵体尾部癌,C258,膵体尾部癌
洞不整脈,I498,洞不整脈
大動脈弁輪拡張症,I358,大動脈弁輪拡張症
自閉症スペクトラム障害,F849,自閉症スペクトラム障害
頭部外傷,S099,頭部外傷
気道熱傷,T273,気道熱傷
ダンピング症候群,K911,ダンピング症候群
筋膜炎,M7299,筋膜炎
足関節痛,M2557,足関節痛
胎児異常,O359,胎児異常
奇形,Q899,奇形
無菌性髄膜炎,G030,無菌性髄膜炎
低蛋白血症,E778,低蛋白血症
皮膚腫瘍,D485,皮膚腫瘍
子宮内膜増殖症,N850,子宮内膜増殖症
神経線維腫症,Q850,神経線維腫症
網状皮斑,L950,網状皮斑
喉頭乳頭腫,D141,喉頭乳頭腫
肺動脈性肺高血圧症,I270,肺動脈性肺高血圧症
頚部腫脹,R221,頚部腫脹
アレルギー性結膜炎,H101,アレルギー性結膜炎
精巣腫瘍,D401,精巣腫瘍
左心低形成症候群,Q234,左心低形成症候群
食道カンジダ症,B378,食道カンジダ症
結核性リンパ節炎,A182,結核性リンパ節炎
人工呼吸器関連肺炎,J958,人工呼吸器関連肺炎
急性胃炎,K291,急性胃炎
手指関節痛,M2554,手指関節痛
尋常性白斑,L80,尋常性白斑
神経線維腫,D361,神経線維腫
心アミロイドーシス,E854,心アミロイドーシス
炎症性腸疾患,A09,炎症性腸疾患
収縮性心膜炎,I311,収縮性心膜炎
非小細胞肺癌,C349,非小細胞肺癌
急速進行性糸球体腎炎,N019,急速進行性糸球体腎炎
急性中耳炎,H669,急性中耳炎
開放隅角緑内障,H401,開放隅角緑内障
肺野異常陰影,R91,肺野異常陰影
収縮期雑音,R011,収縮期雑音
大腸腫瘍,D374,大腸腫瘍
小腸腫瘍,D372,小腸腫瘍
幻肢痛,G546,幻肢痛
直腸狭窄,K624,直腸狭窄
多発胃潰瘍,K259,多発胃潰瘍
舌炎,K140,舌炎
耳介低位,Q174,耳介低位
乳酸アシドーシス,E872,乳酸アシドーシス
弓部大動脈瘤,I712,弓部大動脈瘤
洞頻脈,R000,洞頻脈
馬蹄腎,Q631,馬蹄腎
顔面蒼白,R231,顔面蒼白
多発骨折,T0290,多発骨折
過眠,G471,過眠
胃十二指腸潰瘍,K279,胃十二指腸潰瘍
骨髄線維症,D471,骨髄線維症
自家感作性皮膚炎,L302,自家感作性皮膚炎
大腸炎,A09,大腸炎
脊髄空洞症,G950,脊髄空洞症
肺真菌症,B49,肺真菌症
耳下腺炎,K112,耳下腺炎
橋梗塞,I635,橋梗塞
肝腎症候群,K767,肝腎症候群
心室頻拍,I472,心室頻拍
壊疽,R02,壊疽
肺非結核性抗酸菌症,A310,肺非結核性抗酸菌症
無脾症,Q890,無脾症
正常眼圧緑内障,H401,正常眼圧緑内障
アドリアマイシン心筋症,I427,アドリアマイシン心筋症
滑液包炎,M7199,滑液包炎
緊張型頭痛,G442,緊張型頭痛
外耳炎,H609,外耳炎
精神運動興奮状態,R458,精神運動興奮状態
好中球減少症,D70,好中球減少症
経口摂取困難,R633,経口摂取困難
